pool,pool_label,week_start,next_cumulative_net_return_bps,pool_next_cumulative_net_return_bps,next_cumulative_alpha_bps
w1001_1010_1m,10:01-10:10 / 1m,2022-05-19,-1297.903750,-1459.484282,161.580531
w1001_1010_1m,10:01-10:10 / 1m,2022-05-20,-1194.251058,-1353.429822,159.178764
w1001_1010_1m,10:01-10:10 / 1m,2022-05-23,-1396.348492,-1538.969492,142.621000
w1001_1010_1m,10:01-10:10 / 1m,2022-05-24,-1486.756468,-1623.241034,136.484566
w1001_1010_1m,10:01-10:10 / 1m,2022-05-25,-1440.648913,-1561.727155,121.078241
w1001_1010_1m,10:01-10:10 / 1m,2022-05-26,-1370.647442,-1474.569201,103.921759
w1001_1010_1m,10:01-10:10 / 1m,2022-05-27,-1365.241281,-1448.747266,83.505984
w1001_1010_1m,10:01-10:10 / 1m,2022-05-30,-1271.671356,-1334.968659,63.297303
w1001_1010_1m,10:01-10:10 / 1m,2022-05-31,-1184.556249,-1196.806531,12.250282
w1001_1010_1m,10:01-10:10 / 1m,2022-06-01,-1136.062400,-1146.253243,10.190843
w1001_1010_1m,10:01-10:10 / 1m,2022-06-02,-945.684294,-974.479867,28.795574
w1001_1010_1m,10:01-10:10 / 1m,2022-06-06,-896.437424,-936.878395,40.440971
w1001_1010_1m,10:01-10:10 / 1m,2022-06-07,-892.338392,-932.130708,39.792316
w1001_1010_1m,10:01-10:10 / 1m,2022-06-08,-1019.589848,-1059.465351,39.875503
w1001_1010_1m,10:01-10:10 / 1m,2022-06-09,-967.347062,-1033.716518,66.369456
w1001_1010_1m,10:01-10:10 / 1m,2022-06-10,-827.723811,-964.893042,137.169231
w1001_1010_1m,10:01-10:10 / 1m,2022-06-13,-827.065043,-979.121079,152.056036
w1001_1010_1m,10:01-10:10 / 1m,2022-06-14,-822.396240,-916.372199,93.975959
w1001_1010_1m,10:01-10:10 / 1m,2022-06-15,-810.315659,-886.694597,76.378939
w1001_1010_1m,10:01-10:10 / 1m,2022-06-16,-766.580468,-864.938742,98.358274
w1001_1010_1m,10:01-10:10 / 1m,2022-06-17,-677.664720,-798.025115,120.360395
w1001_1010_1m,10:01-10:10 / 1m,2022-06-20,-681.136254,-786.581435,105.445181
w1001_1010_1m,10:01-10:10 / 1m,2022-06-21,-786.004042,-886.795738,100.791696
w1001_1010_1m,10:01-10:10 / 1m,2022-06-22,-715.888206,-852.253461,136.365255
w1001_1010_1m,10:01-10:10 / 1m,2022-06-23,-535.654856,-695.563413,159.908557
w1001_1010_1m,10:01-10:10 / 1m,2022-06-24,-477.855641,-653.185590,175.329950
w1001_1010_1m,10:01-10:10 / 1m,2022-06-27,-383.473547,-567.804281,184.330735
w1001_1010_1m,10:01-10:10 / 1m,2022-06-28,-472.109225,-607.216358,135.107132
w1001_1010_1m,10:01-10:10 / 1m,2022-06-29,-485.693641,-640.216327,154.522686
w1001_1010_1m,10:01-10:10 / 1m,2022-06-30,-458.091697,-626.930775,168.839078
w1001_1010_1m,10:01-10:10 / 1m,2022-07-01,-396.360052,-602.020877,205.660825
w1001_1010_1m,10:01-10:10 / 1m,2022-07-04,-380.142055,-612.463952,232.321897
w1001_1010_1m,10:01-10:10 / 1m,2022-07-05,-472.997542,-686.953482,213.955940
w1001_1010_1m,10:01-10:10 / 1m,2022-07-06,-469.754220,-689.352350,219.598130
w1001_1010_1m,10:01-10:10 / 1m,2022-07-07,-446.238859,-654.009338,207.770479
w1001_1010_1m,10:01-10:10 / 1m,2022-07-08,-545.173668,-721.523654,176.349986
w1001_1010_1m,10:01-10:10 / 1m,2022-07-11,-630.941992,-798.701065,167.759073
w1001_1010_1m,10:01-10:10 / 1m,2022-07-12,-655.112989,-812.539713,157.426724
w1001_1010_1m,10:01-10:10 / 1m,2022-07-13,-523.638423,-729.271196,205.632773
w1001_1010_1m,10:01-10:10 / 1m,2022-07-14,-509.081029,-789.978234,280.897206
w1001_1010_1m,10:01-10:10 / 1m,2022-07-15,-478.920531,-730.767442,251.846911
w1001_1010_1m,10:01-10:10 / 1m,2022-07-18,-360.526502,-617.643591,257.117090
w1001_1010_1m,10:01-10:10 / 1m,2022-07-19,-297.702729,-550.660023,252.957295
w1001_1010_1m,10:01-10:10 / 1m,2022-07-20,-293.470444,-540.201517,246.731073
w1001_1010_1m,10:01-10:10 / 1m,2022-07-21,-356.889464,-576.348782,219.459319
w1001_1010_1m,10:01-10:10 / 1m,2022-07-22,-429.732242,-639.836952,210.104710
w1001_1010_1m,10:01-10:10 / 1m,2022-07-25,-419.815376,-630.764224,210.948847
w1001_1010_1m,10:01-10:10 / 1m,2022-07-26,-295.270346,-515.822495,220.552149
w1001_1010_1m,10:01-10:10 / 1m,2022-07-27,-201.788512,-445.558660,243.770148
w1001_1010_1m,10:01-10:10 / 1m,2022-07-28,-199.249023,-467.625914,268.376891
w1001_1010_1m,10:01-10:10 / 1m,2022-07-29,-178.714770,-475.455676,296.740906
w1001_1010_1m,10:01-10:10 / 1m,2022-08-01,-302.640614,-642.640859,340.000245
w1001_1010_1m,10:01-10:10 / 1m,2022-08-02,-387.486044,-721.000346,333.514302
w1001_1010_1m,10:01-10:10 / 1m,2022-08-03,-433.584381,-749.379698,315.795317
w1001_1010_1m,10:01-10:10 / 1m,2022-08-04,-400.735129,-670.404054,269.668924
w1001_1010_1m,10:01-10:10 / 1m,2022-08-05,-274.241818,-551.268336,277.026518
w1001_1010_1m,10:01-10:10 / 1m,2022-08-08,-179.223200,-488.927887,309.704687
w1001_1010_1m,10:01-10:10 / 1m,2022-08-09,-148.786066,-470.429166,321.643101
w1001_1010_1m,10:01-10:10 / 1m,2022-08-10,-120.511363,-401.884939,281.373577
w1001_1010_1m,10:01-10:10 / 1m,2022-08-11,-137.668040,-381.877887,244.209847
w1001_1010_1m,10:01-10:10 / 1m,2022-08-12,-153.237975,-396.298925,243.060950
w1001_1010_1m,10:01-10:10 / 1m,2022-08-15,-73.330248,-327.100609,253.770361
w1001_1010_1m,10:01-10:10 / 1m,2022-08-16,-72.706217,-315.177309,242.471092
w1001_1010_1m,10:01-10:10 / 1m,2022-08-17,-35.415180,-290.894540,255.479360
w1001_1010_1m,10:01-10:10 / 1m,2022-08-18,-156.845088,-337.312575,180.467487
w1001_1010_1m,10:01-10:10 / 1m,2022-08-19,-232.640329,-363.320566,130.680236
w1001_1010_1m,10:01-10:10 / 1m,2022-08-22,-180.773736,-321.773624,140.999888
w1001_1010_1m,10:01-10:10 / 1m,2022-08-23,-368.479468,-470.340469,101.861000
w1001_1010_1m,10:01-10:10 / 1m,2022-08-24,-543.691253,-596.610818,52.919565
w1001_1010_1m,10:01-10:10 / 1m,2022-08-25,-560.718225,-602.512848,41.794623
w1001_1010_1m,10:01-10:10 / 1m,2022-08-26,-619.070863,-631.931466,12.860603
w1001_1010_1m,10:01-10:10 / 1m,2022-08-29,-661.877432,-611.951477,-49.925955
w1001_1010_1m,10:01-10:10 / 1m,2022-08-30,-867.467838,-773.078200,-94.389638
w1001_1010_1m,10:01-10:10 / 1m,2022-08-31,-958.706130,-839.704395,-119.001735
w1001_1010_1m,10:01-10:10 / 1m,2022-09-01,-959.898356,-823.586081,-136.312275
w1001_1010_1m,10:01-10:10 / 1m,2022-09-02,-920.046512,-769.701201,-150.345311
w1001_1010_1m,10:01-10:10 / 1m,2022-09-05,-822.856463,-708.674477,-114.181986
w1001_1010_1m,10:01-10:10 / 1m,2022-09-06,-682.614556,-612.808142,-69.806414
w1001_1010_1m,10:01-10:10 / 1m,2022-09-07,-752.867720,-659.143812,-93.723908
w1001_1010_1m,10:01-10:10 / 1m,2022-09-08,-855.372604,-702.410946,-152.961658
w1001_1010_1m,10:01-10:10 / 1m,2022-09-09,-821.684747,-665.337205,-156.347543
w1001_1010_1m,10:01-10:10 / 1m,2022-09-13,-836.085816,-709.577610,-126.508206
w1001_1010_1m,10:01-10:10 / 1m,2022-09-14,-1005.254429,-841.990219,-163.264209
w1001_1010_1m,10:01-10:10 / 1m,2022-09-15,-1201.304780,-1038.109799,-163.194981
w1001_1010_1m,10:01-10:10 / 1m,2022-09-16,-1371.172451,-1209.027413,-162.145038
w1001_1010_1m,10:01-10:10 / 1m,2022-09-19,-1324.884025,-1169.069145,-155.814880
w1001_1010_1m,10:01-10:10 / 1m,2022-09-20,-1335.452772,-1151.001537,-184.451235
w1001_1010_1m,10:01-10:10 / 1m,2022-09-21,-1314.972141,-1122.611709,-192.360432
w1001_1010_1m,10:01-10:10 / 1m,2022-09-22,-1507.489167,-1277.035476,-230.453690
w1001_1010_1m,10:01-10:10 / 1m,2022-09-23,-1621.628867,-1429.988949,-191.639918
w1001_1010_1m,10:01-10:10 / 1m,2022-09-26,-1531.433197,-1346.334005,-185.099192
w1001_1010_1m,10:01-10:10 / 1m,2022-09-27,-1602.539110,-1411.254713,-191.284397
w1001_1010_1m,10:01-10:10 / 1m,2022-09-28,-1716.891588,-1517.569223,-199.322366
w1001_1010_1m,10:01-10:10 / 1m,2022-09-29,-1848.884140,-1635.470151,-213.413989
w1001_1010_1m,10:01-10:10 / 1m,2022-09-30,-2002.618675,-1763.954242,-238.664432
w1001_1010_1m,10:01-10:10 / 1m,2022-10-10,-2076.258732,-1825.014887,-251.243844
w1001_1010_1m,10:01-10:10 / 1m,2022-10-11,-1874.979244,-1607.183433,-267.795810
w1001_1010_1m,10:01-10:10 / 1m,2022-10-12,-1659.301648,-1394.661474,-264.640173
w1001_1010_1m,10:01-10:10 / 1m,2022-10-13,-1566.599718,-1265.267807,-301.331911
w1001_1010_1m,10:01-10:10 / 1m,2022-10-14,-1448.043861,-1145.580157,-302.463704
w1001_1010_1m,10:01-10:10 / 1m,2022-10-17,-1380.899263,-1079.630210,-301.269052
w1001_1010_1m,10:01-10:10 / 1m,2022-10-18,-1374.668755,-1101.356560,-273.312195
w1001_1010_1m,10:01-10:10 / 1m,2022-10-19,-1457.444862,-1133.407692,-324.037170
w1001_1010_1m,10:01-10:10 / 1m,2022-10-20,-1384.075287,-1075.558468,-308.516819
w1001_1010_1m,10:01-10:10 / 1m,2022-10-21,-1388.839391,-1115.169025,-273.670367
w1001_1010_1m,10:01-10:10 / 1m,2022-10-24,-1460.627166,-1210.878669,-249.748497
w1001_1010_1m,10:01-10:10 / 1m,2022-10-25,-1317.972040,-1067.396903,-250.575136
w1001_1010_1m,10:01-10:10 / 1m,2022-10-26,-1308.236011,-1056.296242,-251.939769
w1001_1010_1m,10:01-10:10 / 1m,2022-10-27,-1533.296880,-1275.229206,-258.067674
w1001_1010_1m,10:01-10:10 / 1m,2022-10-28,-1575.502595,-1316.760492,-258.742103
w1001_1010_1m,10:01-10:10 / 1m,2022-10-31,-1444.003866,-1168.615049,-275.388817
w1001_1010_1m,10:01-10:10 / 1m,2022-11-01,-1275.292152,-1000.251195,-275.040957
w1001_1010_1m,10:01-10:10 / 1m,2022-11-02,-1217.712731,-937.225883,-280.486848
w1001_1010_1m,10:01-10:10 / 1m,2022-11-03,-1090.929313,-819.831880,-271.097434
w1001_1010_1m,10:01-10:10 / 1m,2022-11-04,-1000.521752,-739.889829,-260.631923
w1001_1010_1m,10:01-10:10 / 1m,2022-11-07,-983.858321,-721.883811,-261.974510
w1001_1010_1m,10:01-10:10 / 1m,2022-11-08,-994.014223,-702.417195,-291.597028
w1001_1010_1m,10:01-10:10 / 1m,2022-11-09,-1039.341313,-744.629162,-294.712151
w1001_1010_1m,10:01-10:10 / 1m,2022-11-10,-1101.182826,-740.281415,-360.901410
w1001_1010_1m,10:01-10:10 / 1m,2022-11-11,-1171.241675,-793.408310,-377.833365
w1001_1010_1m,10:01-10:10 / 1m,2022-11-14,-1091.035335,-736.663166,-354.372169
w1001_1010_1m,10:01-10:10 / 1m,2022-11-15,-1050.058546,-690.032064,-360.026482
w1001_1010_1m,10:01-10:10 / 1m,2022-11-16,-1053.517874,-699.965055,-353.552820
w1001_1010_1m,10:01-10:10 / 1m,2022-11-17,-1040.881997,-697.224575,-343.657422
w1001_1010_1m,10:01-10:10 / 1m,2022-11-18,-1057.611957,-725.605672,-332.006285
w1001_1010_1m,10:01-10:10 / 1m,2022-11-21,-1082.881690,-722.718582,-360.163109
w1001_1010_1m,10:01-10:10 / 1m,2022-11-22,-1192.070018,-789.864964,-402.205054
w1001_1010_1m,10:01-10:10 / 1m,2022-11-23,-1121.726645,-729.715173,-392.011472
w1001_1010_1m,10:01-10:10 / 1m,2022-11-24,-1177.657097,-767.708009,-409.949087
w1001_1010_1m,10:01-10:10 / 1m,2022-11-25,-1228.395013,-811.002186,-417.392827
w1001_1010_1m,10:01-10:10 / 1m,2022-11-28,-1154.069216,-701.296219,-452.772997
w1001_1010_1m,10:01-10:10 / 1m,2022-11-29,-1087.154529,-657.203254,-429.951275
w1001_1010_1m,10:01-10:10 / 1m,2022-11-30,-1065.008239,-602.712509,-462.295730
w1001_1010_1m,10:01-10:10 / 1m,2022-12-01,-1016.600694,-575.383779,-441.216914
w1001_1010_1m,10:01-10:10 / 1m,2022-12-02,-1026.553967,-539.547548,-487.006419
w1001_1010_1m,10:01-10:10 / 1m,2022-12-05,-1033.381135,-538.996630,-494.384505
w1001_1010_1m,10:01-10:10 / 1m,2022-12-06,-1015.145442,-536.919126,-478.226315
w1001_1010_1m,10:01-10:10 / 1m,2022-12-07,-1032.859531,-555.073055,-477.786475
w1001_1010_1m,10:01-10:10 / 1m,2022-12-08,-1086.771443,-570.626552,-516.144890
w1001_1010_1m,10:01-10:10 / 1m,2022-12-09,-1065.055672,-568.360350,-496.695323
w1001_1010_1m,10:01-10:10 / 1m,2022-12-12,-1054.037589,-573.954167,-480.083422
w1001_1010_1m,10:01-10:10 / 1m,2022-12-13,-1063.406306,-610.473554,-452.932752
w1001_1010_1m,10:01-10:10 / 1m,2022-12-14,-1060.555254,-607.541945,-453.013309
w1001_1010_1m,10:01-10:10 / 1m,2022-12-15,-1143.467256,-660.091619,-483.375637
w1001_1010_1m,10:01-10:10 / 1m,2022-12-16,-1267.354335,-782.142417,-485.211917
w1001_1010_1m,10:01-10:10 / 1m,2022-12-19,-1372.534117,-863.002326,-509.531790
w1001_1010_1m,10:01-10:10 / 1m,2022-12-20,-1419.303946,-906.528416,-512.775530
w1001_1010_1m,10:01-10:10 / 1m,2022-12-21,-1500.562864,-1008.123703,-492.439161
w1001_1010_1m,10:01-10:10 / 1m,2022-12-22,-1604.375779,-1095.930659,-508.445119
w1001_1010_1m,10:01-10:10 / 1m,2022-12-23,-1542.683227,-1034.437990,-508.245237
w1001_1010_1m,10:01-10:10 / 1m,2022-12-26,-1450.935467,-973.123999,-477.811468
w1001_1010_1m,10:01-10:10 / 1m,2022-12-27,-1465.590797,-992.359125,-473.231671
w1001_1010_1m,10:01-10:10 / 1m,2022-12-28,-1507.254130,-1032.234991,-475.019139
w1001_1010_1m,10:01-10:10 / 1m,2022-12-29,-1497.810425,-1016.270813,-481.539612
w1001_1010_1m,10:01-10:10 / 1m,2022-12-30,-1368.464011,-897.144241,-471.319770
w1001_1010_1m,10:01-10:10 / 1m,2023-01-03,-1236.918712,-794.750684,-442.168028
w1001_1010_1m,10:01-10:10 / 1m,2023-01-04,-1200.929049,-769.520838,-431.408212
w1001_1010_1m,10:01-10:10 / 1m,2023-01-05,-1180.308981,-755.903544,-424.405437
w1001_1010_1m,10:01-10:10 / 1m,2023-01-06,-1168.134142,-749.616878,-418.517263
w1001_1010_1m,10:01-10:10 / 1m,2023-01-09,-1184.781162,-765.718756,-419.062406
w1001_1010_1m,10:01-10:10 / 1m,2023-01-10,-1231.252211,-811.514318,-419.737893
w1001_1010_1m,10:01-10:10 / 1m,2023-01-11,-1293.037753,-856.521580,-436.516173
w1001_1010_1m,10:01-10:10 / 1m,2023-01-12,-1333.033190,-861.012210,-472.020980
w1001_1010_1m,10:01-10:10 / 1m,2023-01-13,-1260.234895,-797.704873,-462.530022
w1001_1010_1m,10:01-10:10 / 1m,2023-01-16,-1267.297182,-790.992675,-476.304507
w1001_1010_1m,10:01-10:10 / 1m,2023-01-17,-1280.879813,-781.479762,-499.400051
w1001_1010_1m,10:01-10:10 / 1m,2023-01-18,-1233.333144,-745.059466,-488.273678
w1001_1010_1m,10:01-10:10 / 1m,2023-01-19,-1174.040221,-675.770049,-498.270172
w1001_1010_1m,10:01-10:10 / 1m,2023-01-20,-1099.705275,-603.827308,-495.877966
w1001_1010_1m,10:01-10:10 / 1m,2023-01-30,-1071.674707,-586.287061,-485.387646
w1001_1010_1m,10:01-10:10 / 1m,2023-01-31,-950.192384,-482.022305,-468.170079
w1001_1010_1m,10:01-10:10 / 1m,2023-02-01,-879.121789,-416.888878,-462.232910
w1001_1010_1m,10:01-10:10 / 1m,2023-02-02,-889.361502,-423.697819,-465.663683
w1001_1010_1m,10:01-10:10 / 1m,2023-02-03,-813.015833,-399.253831,-413.762002
w1001_1010_1m,10:01-10:10 / 1m,2023-02-06,-800.708001,-377.822915,-422.885086
w1001_1010_1m,10:01-10:10 / 1m,2023-02-07,-807.552924,-376.804879,-430.748044
w1001_1010_1m,10:01-10:10 / 1m,2023-02-08,-765.454550,-324.359304,-441.095246
w1001_1010_1m,10:01-10:10 / 1m,2023-02-09,-740.803395,-290.453934,-450.349461
w1001_1010_1m,10:01-10:10 / 1m,2023-02-10,-702.613695,-259.323975,-443.289720
w1001_1010_1m,10:01-10:10 / 1m,2023-02-13,-680.915696,-233.099064,-447.816633
w1001_1010_1m,10:01-10:10 / 1m,2023-02-14,-671.399641,-225.934390,-445.465252
w1001_1010_1m,10:01-10:10 / 1m,2023-02-15,-787.750220,-331.440058,-456.310162
w1001_1010_1m,10:01-10:10 / 1m,2023-02-16,-953.431491,-466.184304,-487.247187
w1001_1010_1m,10:01-10:10 / 1m,2023-02-17,-917.366799,-435.463662,-481.903136
w1001_1010_1m,10:01-10:10 / 1m,2023-02-20,-852.309236,-367.687290,-484.621946
w1001_1010_1m,10:01-10:10 / 1m,2023-02-21,-862.040227,-362.926981,-499.113245
w1001_1010_1m,10:01-10:10 / 1m,2023-02-22,-861.894374,-352.114630,-509.779744
w1001_1010_1m,10:01-10:10 / 1m,2023-02-23,-903.245824,-380.940297,-522.305528
w1001_1010_1m,10:01-10:10 / 1m,2023-02-24,-983.381056,-439.552190,-543.828866
w1001_1010_1m,10:01-10:10 / 1m,2023-02-27,-1008.799327,-429.832478,-578.966849
w1001_1010_1m,10:01-10:10 / 1m,2023-02-28,-907.889821,-358.775802,-549.114019
w1001_1010_1m,10:01-10:10 / 1m,2023-03-01,-833.582953,-342.137125,-491.445827
w1001_1010_1m,10:01-10:10 / 1m,2023-03-02,-880.195499,-368.508295,-511.687204
w1001_1010_1m,10:01-10:10 / 1m,2023-03-03,-880.288784,-370.905293,-509.383491
w1001_1010_1m,10:01-10:10 / 1m,2023-03-06,-980.935301,-455.476697,-525.458603
w1001_1010_1m,10:01-10:10 / 1m,2023-03-07,-1030.853597,-505.192642,-525.660956
w1001_1010_1m,10:01-10:10 / 1m,2023-03-08,-967.043723,-461.625903,-505.417819
w1001_1010_1m,10:01-10:10 / 1m,2023-03-09,-1013.221012,-516.042697,-497.178315
w1001_1010_1m,10:01-10:10 / 1m,2023-03-10,-995.531710,-528.684948,-466.846762
w1001_1010_1m,10:01-10:10 / 1m,2023-03-13,-1005.056845,-561.366017,-443.690828
w1001_1010_1m,10:01-10:10 / 1m,2023-03-14,-1024.522292,-544.773096,-479.749196
w1001_1010_1m,10:01-10:10 / 1m,2023-03-15,-1131.980262,-630.391159,-501.589103
w1001_1010_1m,10:01-10:10 / 1m,2023-03-16,-1101.993950,-642.324292,-459.669658
w1001_1010_1m,10:01-10:10 / 1m,2023-03-17,-1111.790387,-678.250232,-433.540155
w1001_1010_1m,10:01-10:10 / 1m,2023-03-20,-1029.879698,-581.213683,-448.666014
w1001_1010_1m,10:01-10:10 / 1m,2023-03-21,-944.407263,-506.834451,-437.572812
w1001_1010_1m,10:01-10:10 / 1m,2023-03-22,-871.712613,-511.106653,-360.605960
w1001_1010_1m,10:01-10:10 / 1m,2023-03-23,-841.758655,-495.887863,-345.870792
w1001_1010_1m,10:01-10:10 / 1m,2023-03-24,-814.710123,-507.413828,-307.296295
w1001_1010_1m,10:01-10:10 / 1m,2023-03-27,-888.876753,-538.005834,-350.870919
w1001_1010_1m,10:01-10:10 / 1m,2023-03-28,-910.610479,-568.391452,-342.219027
w1001_1010_1m,10:01-10:10 / 1m,2023-03-29,-922.298514,-590.462478,-331.836036
w1001_1010_1m,10:01-10:10 / 1m,2023-03-30,-880.983994,-540.759529,-340.224465
w1001_1010_1m,10:01-10:10 / 1m,2023-03-31,-766.095206,-475.733723,-290.361484
w1001_1010_1m,10:01-10:10 / 1m,2023-04-03,-687.682018,-486.531165,-201.150853
w1001_1010_1m,10:01-10:10 / 1m,2023-04-04,-650.417240,-511.132279,-139.284962
w1001_1010_1m,10:01-10:10 / 1m,2023-04-06,-544.169728,-453.789958,-90.379770
w1001_1010_1m,10:01-10:10 / 1m,2023-04-07,-550.724163,-484.061519,-66.662644
w1001_1010_1m,10:01-10:10 / 1m,2023-04-10,-635.293420,-534.023438,-101.269982
w1001_1010_1m,10:01-10:10 / 1m,2023-04-11,-522.906244,-480.392148,-42.514096
w1001_1010_1m,10:01-10:10 / 1m,2023-04-12,-504.804802,-479.665975,-25.138827
w1001_1010_1m,10:01-10:10 / 1m,2023-04-13,-531.012146,-482.050909,-48.961237
w1001_1010_1m,10:01-10:10 / 1m,2023-04-14,-536.221776,-456.319448,-79.902328
w1001_1010_1m,10:01-10:10 / 1m,2023-04-17,-553.872376,-474.896516,-78.975860
w1001_1010_1m,10:01-10:10 / 1m,2023-04-18,-522.595922,-490.554483,-32.041439
w1001_1010_1m,10:01-10:10 / 1m,2023-04-19,-484.560782,-525.798821,41.238039
w1001_1010_1m,10:01-10:10 / 1m,2023-04-20,-635.220146,-637.893451,2.673305
w1001_1010_1m,10:01-10:10 / 1m,2023-04-21,-769.263967,-773.078801,3.814834
w1001_1010_1m,10:01-10:10 / 1m,2023-04-24,-895.151850,-884.429638,-10.722213
w1001_1010_1m,10:01-10:10 / 1m,2023-04-25,-934.615168,-885.020616,-49.594552
w1001_1010_1m,10:01-10:10 / 1m,2023-04-26,-1003.015465,-866.714221,-136.301243
w1001_1010_1m,10:01-10:10 / 1m,2023-04-27,-958.883532,-792.399115,-166.484417
w1001_1010_1m,10:01-10:10 / 1m,2023-04-28,-863.026449,-714.914815,-148.111634
w1001_1010_1m,10:01-10:10 / 1m,2023-05-04,-898.411455,-747.558028,-150.853428
w1001_1010_1m,10:01-10:10 / 1m,2023-05-05,-845.800415,-715.840077,-129.960338
w1001_1010_1m,10:01-10:10 / 1m,2023-05-08,-894.638479,-769.044572,-125.593906
w1001_1010_1m,10:01-10:10 / 1m,2023-05-09,-964.110641,-784.759052,-179.351590
w1001_1010_1m,10:01-10:10 / 1m,2023-05-10,-933.759678,-748.951143,-184.808534
w1001_1010_1m,10:01-10:10 / 1m,2023-05-11,-1010.029571,-785.517576,-224.511995
w1001_1010_1m,10:01-10:10 / 1m,2023-05-12,-1034.303912,-783.709232,-250.594680
w1001_1010_1m,10:01-10:10 / 1m,2023-05-15,-1002.865420,-769.589463,-233.275958
w1001_1010_1m,10:01-10:10 / 1m,2023-05-16,-968.053923,-737.379343,-230.674580
w1001_1010_1m,10:01-10:10 / 1m,2023-05-17,-848.453156,-677.025310,-171.427846
w1001_1010_1m,10:01-10:10 / 1m,2023-05-18,-825.258585,-660.545442,-164.713142
w1001_1010_1m,10:01-10:10 / 1m,2023-05-19,-819.133683,-620.498113,-198.635569
w1001_1010_1m,10:01-10:10 / 1m,2023-05-22,-850.012193,-647.724508,-202.287685
w1001_1010_1m,10:01-10:10 / 1m,2023-05-23,-880.244792,-698.967622,-181.277170
w1001_1010_1m,10:01-10:10 / 1m,2023-05-24,-847.101884,-698.203842,-148.898043
w1001_1010_1m,10:01-10:10 / 1m,2023-05-25,-837.808554,-682.682363,-155.126192
w1001_1010_1m,10:01-10:10 / 1m,2023-05-26,-758.474290,-650.303523,-108.170767
w1001_1010_1m,10:01-10:10 / 1m,2023-05-29,-732.263815,-656.676953,-75.586861
w1001_1010_1m,10:01-10:10 / 1m,2023-05-30,-681.795679,-652.833876,-28.961803
w1001_1010_1m,10:01-10:10 / 1m,2023-05-31,-659.710741,-655.018515,-4.692226
w1001_1010_1m,10:01-10:10 / 1m,2023-06-01,-629.222401,-619.442504,-9.779896
w1001_1010_1m,10:01-10:10 / 1m,2023-06-02,-599.822769,-589.695040,-10.127729
w1001_1010_1m,10:01-10:10 / 1m,2023-06-05,-713.089004,-689.694878,-23.394126
w1001_1010_1m,10:01-10:10 / 1m,2023-06-06,-709.772052,-735.476465,25.704414
w1001_1010_1m,10:01-10:10 / 1m,2023-06-07,-746.891289,-759.452405,12.561116
w1001_1010_1m,10:01-10:10 / 1m,2023-06-08,-726.041498,-747.044939,21.003441
w1001_1010_1m,10:01-10:10 / 1m,2023-06-09,-649.131450,-701.833008,52.701558
w1001_1010_1m,10:01-10:10 / 1m,2023-06-12,-578.497307,-634.033694,55.536387
w1001_1010_1m,10:01-10:10 / 1m,2023-06-13,-525.095001,-613.151453,88.056452
w1001_1010_1m,10:01-10:10 / 1m,2023-06-14,-525.647168,-586.924104,61.276936
w1001_1010_1m,10:01-10:10 / 1m,2023-06-15,-467.562734,-546.790905,79.228171
w1001_1010_1m,10:01-10:10 / 1m,2023-06-16,-379.884697,-536.925630,157.040933
w1001_1010_1m,10:01-10:10 / 1m,2023-06-19,-345.845189,-564.688749,218.843560
w1001_1010_1m,10:01-10:10 / 1m,2023-06-20,-437.193335,-645.047764,207.854430
w1001_1010_1m,10:01-10:10 / 1m,2023-06-21,-610.611468,-765.948375,155.336907
w1001_1010_1m,10:01-10:10 / 1m,2023-06-26,-612.900524,-712.851526,99.951002
w1001_1010_1m,10:01-10:10 / 1m,2023-06-27,-605.617753,-693.378846,87.761094
w1001_1010_1m,10:01-10:10 / 1m,2023-06-28,-454.528391,-571.186010,116.657619
w1001_1010_1m,10:01-10:10 / 1m,2023-06-29,-377.001359,-497.874426,120.873067
w1001_1010_1m,10:01-10:10 / 1m,2023-06-30,-335.628956,-451.014750,115.385795
w1001_1010_1m,10:01-10:10 / 1m,2023-07-03,-271.837518,-401.310122,129.472604
w1001_1010_1m,10:01-10:10 / 1m,2023-07-04,-306.055667,-416.330893,110.275226
w1001_1010_1m,10:01-10:10 / 1m,2023-07-05,-367.164939,-458.920657,91.755718
w1001_1010_1m,10:01-10:10 / 1m,2023-07-06,-466.624894,-510.436413,43.811519
w1001_1010_1m,10:01-10:10 / 1m,2023-07-07,-473.459197,-506.399092,32.939895
w1001_1010_1m,10:01-10:10 / 1m,2023-07-10,-465.889392,-482.392839,16.503447
w1001_1010_1m,10:01-10:10 / 1m,2023-07-11,-548.151979,-516.905550,-31.246429
w1001_1010_1m,10:01-10:10 / 1m,2023-07-12,-535.857901,-512.462679,-23.395222
w1001_1010_1m,10:01-10:10 / 1m,2023-07-13,-461.811042,-480.223988,18.412946
w1001_1010_1m,10:01-10:10 / 1m,2023-07-14,-496.417213,-500.678983,4.261769
w1001_1010_1m,10:01-10:10 / 1m,2023-07-17,-524.057592,-489.209643,-34.847949
w1001_1010_1m,10:01-10:10 / 1m,2023-07-18,-577.978642,-487.410536,-90.568106
w1001_1010_1m,10:01-10:10 / 1m,2023-07-19,-659.892103,-544.155170,-115.736933
w1001_1010_1m,10:01-10:10 / 1m,2023-07-20,-763.168261,-605.462091,-157.706171
